hard_35 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,14,25.84
hard_36 | nmpc_short_controls_first_model_old_l1.pth,9,20.65,11,22.45,12,22.58
hard_37 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,12,21.56,out-of-bounds,60
hard_38 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,10,20.82
hard_39 | nmpc_short_controls_first_model_old_l1.pth,12,24.13,out-of-bounds,60,out-of-bounds,60
hard_40 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,13,21.48
hard_41 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,14,21.76,out-of-bounds,60
hard_42 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_43 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,11,22.21,out-of-bounds,60
hard_44 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_45 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,7,21.59,out-of-bounds,60
hard_46 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_47 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_48 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_49 | nmpc_short_controls_first_model_old_l1.pth,14,24.48,9,25.03,18,21.18
hard_50 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,11,20.76
hard_51 | nmpc_short_controls_first_model_old_l1.pth,12,21.65,out-of-bounds,60,out-of-bounds,60
hard_52 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,9,20.96
